scheme,vehicles,seed,access,compute,count,share,condition_id,condition,condition_index
AAI-CDOS,25,2049,leo,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,uav,ground,748,0.16622222222222222,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,uav,ground,784,0.17422222222222222,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,uav,sat,657,0.146,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
AAI-CDOS,25,2049,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Single Domain,25,2049,ground,ground,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Single Domain,25,2049,ground,ground,11,0.0024444444444444444,radio_degraded,Radio degraded,1
Single Domain,25,2049,leo,sat,2417,0.5371111111111111,radio_degraded,Radio degraded,1
Single Domain,25,2049,uav,uav,392,0.08711111111111111,radio_degraded,Radio degraded,1
Single Domain,25,2049,uav,uav,437,0.0971111111111111,radio_degraded,Radio degraded,1
Single Domain,25,2049,uav,uav,427,0.09488888888888888,radio_degraded,Radio degraded,1
Single Domain,25,2049,uav,uav,408,0.09066666666666667,radio_degraded,Radio degraded,1
Single Domain,25,2049,uav,uav,407,0.09044444444444444,radio_degraded,Radio degraded,1
Independent Agents,25,2049,ground,ground,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2049,ground,ground,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2049,ground,sat,6,0.0013333333333333333,radio_degraded,Radio degraded,1
Independent Agents,25,2049,leo,ground,613,0.13622222222222222,radio_degraded,Radio degraded,1
Independent Agents,25,2049,leo,ground,590,0.13111111111111112,radio_degraded,Radio degraded,1
Independent Agents,25,2049,leo,sat,1197,0.266,radio_degraded,Radio degraded,1
Independent Agents,25,2049,leo,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
Independent Agents,25,2049,leo,uav,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2049,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2049,leo,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
Independent Agents,25,2049,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2049,uav,ground,476,0.10577777777777778,radio_degraded,Radio degraded,1
Independent Agents,25,2049,uav,ground,529,0.11755555555555555,radio_degraded,Radio degraded,1
Independent Agents,25,2049,uav,sat,1046,0.23244444444444445,radio_degraded,Radio degraded,1
Independent Agents,25,2049,uav,uav,9,0.002,radio_degraded,Radio degraded,1
Independent Agents,25,2049,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
Independent Agents,25,2049,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
Independent Agents,25,2049,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2049,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,ground,ground,54,0.012,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,ground,ground,56,0.012444444444444444,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,ground,sat,68,0.015111111111111112,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,leo,sat,2012,0.4471111111111111,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,uav,ground,715,0.15888888888888889,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,uav,ground,689,0.15311111111111111,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,uav,sat,864,0.192,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,uav,uav,8,0.0017777777777777779,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,uav,uav,7,0.0015555555555555555,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,uav,uav,8,0.0017777777777777779,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,uav,uav,5,0.0011111111111111111,radio_degraded,Radio degraded,1
One-Shot LLM,25,2049,uav,uav,14,0.003111111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,ground,ground,32,0.0071111111111111115,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,ground,ground,16,0.0035555555555555557,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,ground,sat,19,0.004222222222222222,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,leo,ground,423,0.094,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,leo,ground,393,0.08733333333333333,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,leo,sat,1001,0.22244444444444444,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,uav,ground,886,0.1968888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,uav,ground,865,0.1922222222222222,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,uav,sat,855,0.19,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
AAI-CDOS,25,2050,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Single Domain,25,2050,ground,ground,18,0.004,radio_degraded,Radio degraded,1
Single Domain,25,2050,ground,ground,44,0.009777777777777778,radio_degraded,Radio degraded,1
Single Domain,25,2050,leo,sat,1941,0.43133333333333335,radio_degraded,Radio degraded,1
Single Domain,25,2050,uav,uav,513,0.114,radio_degraded,Radio degraded,1
Single Domain,25,2050,uav,uav,483,0.10733333333333334,radio_degraded,Radio degraded,1
Single Domain,25,2050,uav,uav,515,0.11444444444444445,radio_degraded,Radio degraded,1
Single Domain,25,2050,uav,uav,498,0.11066666666666666,radio_degraded,Radio degraded,1
Single Domain,25,2050,uav,uav,488,0.10844444444444444,radio_degraded,Radio degraded,1
Independent Agents,25,2050,ground,ground,9,0.002,radio_degraded,Radio degraded,1
Independent Agents,25,2050,ground,ground,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2050,ground,sat,48,0.010666666666666666,radio_degraded,Radio degraded,1
Independent Agents,25,2050,leo,ground,470,0.10444444444444445,radio_degraded,Radio degraded,1
Independent Agents,25,2050,leo,ground,500,0.1111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2050,leo,sat,962,0.2137777777777778,radio_degraded,Radio degraded,1
Independent Agents,25,2050,leo,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Independent Agents,25,2050,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2050,leo,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Independent Agents,25,2050,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2050,uav,ground,439,0.09755555555555556,radio_degraded,Radio degraded,1
Independent Agents,25,2050,uav,ground,493,0.10955555555555556,radio_degraded,Radio degraded,1
Independent Agents,25,2050,uav,sat,1555,0.34555555555555556,radio_degraded,Radio degraded,1
Independent Agents,25,2050,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Independent Agents,25,2050,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Independent Agents,25,2050,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2050,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2050,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,ground,ground,68,0.015111111111111112,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,ground,ground,64,0.014222222222222223,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,ground,sat,69,0.015333333333333332,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,leo,sat,1602,0.356,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,uav,ground,801,0.178,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,uav,ground,798,0.17733333333333334,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,uav,sat,1050,0.23333333333333334,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,uav,uav,12,0.0026666666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,uav,uav,11,0.0024444444444444444,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,uav,uav,12,0.0026666666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,uav,uav,5,0.0011111111111111111,radio_degraded,Radio degraded,1
One-Shot LLM,25,2050,uav,uav,8,0.0017777777777777779,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,ground,ground,10,0.0022222222222222222,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,ground,ground,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,ground,sat,5,0.0011111111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,leo,ground,446,0.09911111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,leo,ground,497,0.11044444444444444,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,leo,sat,1174,0.2608888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,leo,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,uav,ground,841,0.18688888888888888,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,uav,ground,811,0.18022222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,uav,sat,687,0.15266666666666667,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2051,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Single Domain,25,2051,ground,ground,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Single Domain,25,2051,ground,ground,18,0.004,radio_degraded,Radio degraded,1
Single Domain,25,2051,leo,sat,2267,0.5037777777777778,radio_degraded,Radio degraded,1
Single Domain,25,2051,uav,uav,450,0.1,radio_degraded,Radio degraded,1
Single Domain,25,2051,uav,uav,445,0.09888888888888889,radio_degraded,Radio degraded,1
Single Domain,25,2051,uav,uav,418,0.09288888888888888,radio_degraded,Radio degraded,1
Single Domain,25,2051,uav,uav,434,0.09644444444444444,radio_degraded,Radio degraded,1
Single Domain,25,2051,uav,uav,466,0.10355555555555555,radio_degraded,Radio degraded,1
Independent Agents,25,2051,ground,ground,4,0.0008888888888888889,radio_degraded,Radio degraded,1
Independent Agents,25,2051,ground,ground,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2051,ground,sat,11,0.0024444444444444444,radio_degraded,Radio degraded,1
Independent Agents,25,2051,leo,ground,579,0.12866666666666668,radio_degraded,Radio degraded,1
Independent Agents,25,2051,leo,ground,588,0.13066666666666665,radio_degraded,Radio degraded,1
Independent Agents,25,2051,leo,sat,1081,0.24022222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2051,leo,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
Independent Agents,25,2051,leo,uav,7,0.0015555555555555555,radio_degraded,Radio degraded,1
Independent Agents,25,2051,leo,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
Independent Agents,25,2051,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2051,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2051,uav,ground,578,0.12844444444444444,radio_degraded,Radio degraded,1
Independent Agents,25,2051,uav,ground,557,0.12377777777777778,radio_degraded,Radio degraded,1
Independent Agents,25,2051,uav,sat,1068,0.23733333333333334,radio_degraded,Radio degraded,1
Independent Agents,25,2051,uav,uav,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2051,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2051,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2051,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,ground,ground,65,0.014444444444444444,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,ground,ground,67,0.014888888888888889,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,ground,sat,48,0.010666666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,leo,sat,1871,0.4157777777777778,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,uav,ground,701,0.15577777777777777,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,uav,ground,762,0.16933333333333334,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,uav,sat,933,0.20733333333333334,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,uav,uav,9,0.002,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,uav,uav,13,0.0028888888888888888,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,uav,uav,11,0.0024444444444444444,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,uav,uav,12,0.0026666666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2051,uav,uav,8,0.0017777777777777779,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,ground,ground,14,0.003111111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,ground,ground,13,0.0028888888888888888,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,ground,sat,8,0.0017777777777777779,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,leo,ground,436,0.09688888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,leo,ground,417,0.09266666666666666,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,leo,sat,1108,0.24622222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,uav,ground,781,0.17355555555555555,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,uav,ground,904,0.2008888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,uav,sat,796,0.1768888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,uav,uav,7,0.0015555555555555555,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,uav,uav,5,0.0011111111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2052,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Single Domain,25,2052,ground,ground,9,0.002,radio_degraded,Radio degraded,1
Single Domain,25,2052,ground,ground,25,0.005555555555555556,radio_degraded,Radio degraded,1
Single Domain,25,2052,leo,sat,2096,0.4657777777777778,radio_degraded,Radio degraded,1
Single Domain,25,2052,uav,uav,468,0.104,radio_degraded,Radio degraded,1
Single Domain,25,2052,uav,uav,463,0.10288888888888889,radio_degraded,Radio degraded,1
Single Domain,25,2052,uav,uav,452,0.10044444444444445,radio_degraded,Radio degraded,1
Single Domain,25,2052,uav,uav,484,0.10755555555555556,radio_degraded,Radio degraded,1
Single Domain,25,2052,uav,uav,503,0.11177777777777778,radio_degraded,Radio degraded,1
Independent Agents,25,2052,ground,ground,8,0.0017777777777777779,radio_degraded,Radio degraded,1
Independent Agents,25,2052,ground,ground,6,0.0013333333333333333,radio_degraded,Radio degraded,1
Independent Agents,25,2052,ground,sat,20,0.0044444444444444444,radio_degraded,Radio degraded,1
Independent Agents,25,2052,leo,ground,495,0.11,radio_degraded,Radio degraded,1
Independent Agents,25,2052,leo,ground,543,0.12066666666666667,radio_degraded,Radio degraded,1
Independent Agents,25,2052,leo,sat,1050,0.23333333333333334,radio_degraded,Radio degraded,1
Independent Agents,25,2052,leo,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Independent Agents,25,2052,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2052,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2052,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2052,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2052,uav,ground,619,0.13755555555555554,radio_degraded,Radio degraded,1
Independent Agents,25,2052,uav,ground,493,0.10955555555555556,radio_degraded,Radio degraded,1
Independent Agents,25,2052,uav,sat,1251,0.278,radio_degraded,Radio degraded,1
Independent Agents,25,2052,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2052,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2052,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2052,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,ground,ground,60,0.013333333333333334,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,ground,ground,58,0.012888888888888889,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,ground,sat,46,0.010222222222222223,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,leo,sat,1761,0.3913333333333333,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,uav,ground,786,0.17466666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,uav,ground,740,0.16444444444444445,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,uav,sat,1005,0.22333333333333333,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,uav,uav,13,0.0028888888888888888,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,uav,uav,6,0.0013333333333333333,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,uav,uav,9,0.002,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,uav,uav,6,0.0013333333333333333,radio_degraded,Radio degraded,1
One-Shot LLM,25,2052,uav,uav,10,0.0022222222222222222,radio_degraded,Radio degraded,1
AAI-CDOS,25,2053,ground,ground,5,0.0011111111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2053,ground,ground,12,0.0026666666666666666,radio_degraded,Radio degraded,1
AAI-CDOS,25,2053,ground,sat,9,0.002,radio_degraded,Radio degraded,1
AAI-CDOS,25,2053,leo,ground,404,0.08977777777777778,radio_degraded,Radio degraded,1
