scheme,vehicles,seed,access,compute,count,share
Independent Agents,50,2028,leo,uav,2,0.00022222222222222223
Independent Agents,50,2028,leo,uav,1,0.00011111111111111112
Independent Agents,50,2028,leo,uav,1,0.00011111111111111112
Independent Agents,50,2028,uav,ground,661,0.07344444444444445
Independent Agents,50,2028,uav,ground,979,0.10877777777777778
Independent Agents,50,2028,uav,sat,4119,0.45766666666666667
Independent Agents,50,2028,uav,uav,5,0.0005555555555555556
Independent Agents,50,2028,uav,uav,2,0.00022222222222222223
Independent Agents,50,2028,uav,uav,2,0.00022222222222222223
Independent Agents,50,2028,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2028,ground,ground,96,0.010666666666666666
One-Shot LLM,50,2028,ground,ground,107,0.011888888888888888
One-Shot LLM,50,2028,ground,sat,109,0.01211111111111111
One-Shot LLM,50,2028,leo,sat,2639,0.2932222222222222
One-Shot LLM,50,2028,uav,ground,1703,0.18922222222222224
One-Shot LLM,50,2028,uav,ground,1714,0.19044444444444444
One-Shot LLM,50,2028,uav,sat,2542,0.28244444444444444
One-Shot LLM,50,2028,uav,uav,15,0.0016666666666666668
One-Shot LLM,50,2028,uav,uav,13,0.0014444444444444444
One-Shot LLM,50,2028,uav,uav,27,0.003
One-Shot LLM,50,2028,uav,uav,20,0.0022222222222222222
One-Shot LLM,50,2028,uav,uav,15,0.0016666666666666668
AAI-CDOS,50,2029,ground,ground,1,0.00011111111111111112
AAI-CDOS,50,2029,ground,ground,6,0.0006666666666666666
AAI-CDOS,50,2029,ground,sat,16,0.0017777777777777779
AAI-CDOS,50,2029,leo,ground,311,0.034555555555555555
AAI-CDOS,50,2029,leo,ground,297,0.033
AAI-CDOS,50,2029,leo,sat,1676,0.18622222222222223
AAI-CDOS,50,2029,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2029,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2029,uav,ground,1115,0.1238888888888889
AAI-CDOS,50,2029,uav,ground,1137,0.12633333333333333
AAI-CDOS,50,2029,uav,sat,4432,0.49244444444444446
AAI-CDOS,50,2029,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2029,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2029,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2029,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2029,uav,uav,1,0.00011111111111111112
Single Domain,50,2029,ground,ground,3,0.0003333333333333333
Single Domain,50,2029,ground,ground,18,0.002
Single Domain,50,2029,leo,sat,2338,0.2597777777777778
Single Domain,50,2029,uav,uav,1317,0.14633333333333334
Single Domain,50,2029,uav,uav,1305,0.145
Single Domain,50,2029,uav,uav,1352,0.15022222222222223
Single Domain,50,2029,uav,uav,1311,0.14566666666666667
Single Domain,50,2029,uav,uav,1356,0.15066666666666667
Independent Agents,50,2029,ground,ground,5,0.0005555555555555556
Independent Agents,50,2029,ground,sat,16,0.0017777777777777779
Independent Agents,50,2029,leo,ground,332,0.03688888888888889
Independent Agents,50,2029,leo,ground,355,0.03944444444444444
Independent Agents,50,2029,leo,sat,1651,0.18344444444444444
Independent Agents,50,2029,uav,ground,947,0.10522222222222222
Independent Agents,50,2029,uav,ground,881,0.09788888888888889
Independent Agents,50,2029,uav,sat,4813,0.5347777777777778
One-Shot LLM,50,2029,ground,ground,106,0.011777777777777778
One-Shot LLM,50,2029,ground,ground,101,0.011222222222222222
One-Shot LLM,50,2029,ground,sat,85,0.009444444444444445
One-Shot LLM,50,2029,leo,sat,1960,0.21777777777777776
One-Shot LLM,50,2029,uav,ground,1980,0.22
One-Shot LLM,50,2029,uav,ground,1893,0.21033333333333334
One-Shot LLM,50,2029,uav,sat,2774,0.30822222222222223
One-Shot LLM,50,2029,uav,uav,17,0.001888888888888889
One-Shot LLM,50,2029,uav,uav,20,0.0022222222222222222
One-Shot LLM,50,2029,uav,uav,23,0.0025555555555555557
One-Shot LLM,50,2029,uav,uav,21,0.0023333333333333335
One-Shot LLM,50,2029,uav,uav,20,0.0022222222222222222
AAI-CDOS,50,2030,ground,ground,8,0.0008888888888888889
AAI-CDOS,50,2030,ground,ground,7,0.0007777777777777777
AAI-CDOS,50,2030,ground,sat,13,0.0014444444444444444
AAI-CDOS,50,2030,leo,ground,437,0.04855555555555555
AAI-CDOS,50,2030,leo,ground,457,0.050777777777777776
AAI-CDOS,50,2030,leo,sat,2079,0.231
AAI-CDOS,50,2030,leo,uav,2,0.00022222222222222223
AAI-CDOS,50,2030,uav,ground,1204,0.13377777777777777
AAI-CDOS,50,2030,uav,ground,1236,0.13733333333333334
AAI-CDOS,50,2030,uav,sat,3551,0.39455555555555555
AAI-CDOS,50,2030,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2030,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2030,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2030,uav,uav,1,0.00011111111111111112
Single Domain,50,2030,ground,ground,8,0.0008888888888888889
Single Domain,50,2030,ground,ground,19,0.002111111111111111
Single Domain,50,2030,leo,sat,3074,0.34155555555555556
Single Domain,50,2030,uav,uav,1203,0.13366666666666666
Single Domain,50,2030,uav,uav,1199,0.13322222222222221
Single Domain,50,2030,uav,uav,1132,0.12577777777777777
Single Domain,50,2030,uav,uav,1174,0.13044444444444445
Single Domain,50,2030,uav,uav,1191,0.13233333333333333
Independent Agents,50,2030,ground,ground,3,0.0003333333333333333
Independent Agents,50,2030,ground,ground,1,0.00011111111111111112
Independent Agents,50,2030,ground,sat,23,0.0025555555555555557
Independent Agents,50,2030,leo,ground,489,0.05433333333333333
Independent Agents,50,2030,leo,ground,464,0.051555555555555556
Independent Agents,50,2030,leo,sat,2119,0.23544444444444446
Independent Agents,50,2030,leo,uav,1,0.00011111111111111112
Independent Agents,50,2030,leo,uav,1,0.00011111111111111112
Independent Agents,50,2030,uav,ground,893,0.09922222222222223
Independent Agents,50,2030,uav,ground,934,0.10377777777777777
Independent Agents,50,2030,uav,sat,4068,0.452
Independent Agents,50,2030,uav,uav,2,0.00022222222222222223
Independent Agents,50,2030,uav,uav,1,0.00011111111111111112
Independent Agents,50,2030,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2030,ground,ground,124,0.013777777777777778
One-Shot LLM,50,2030,ground,ground,105,0.011666666666666667
One-Shot LLM,50,2030,ground,sat,110,0.012222222222222223
One-Shot LLM,50,2030,leo,sat,2526,0.2806666666666667
One-Shot LLM,50,2030,uav,ground,1716,0.19066666666666668
One-Shot LLM,50,2030,uav,ground,1778,0.19755555555555557
One-Shot LLM,50,2030,uav,sat,2548,0.2831111111111111
One-Shot LLM,50,2030,uav,uav,18,0.002
One-Shot LLM,50,2030,uav,uav,15,0.0016666666666666668
One-Shot LLM,50,2030,uav,uav,17,0.001888888888888889
One-Shot LLM,50,2030,uav,uav,23,0.0025555555555555557
One-Shot LLM,50,2030,uav,uav,20,0.0022222222222222222
AAI-CDOS,50,2031,ground,ground,10,0.0011111111111111111
AAI-CDOS,50,2031,ground,ground,7,0.0007777777777777777
AAI-CDOS,50,2031,ground,sat,16,0.0017777777777777779
AAI-CDOS,50,2031,leo,ground,447,0.049666666666666665
AAI-CDOS,50,2031,leo,ground,472,0.052444444444444446
AAI-CDOS,50,2031,leo,sat,2266,0.25177777777777777
AAI-CDOS,50,2031,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2031,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2031,uav,ground,1188,0.132
AAI-CDOS,50,2031,uav,ground,1167,0.12966666666666668
AAI-CDOS,50,2031,uav,sat,3422,0.38022222222222224
AAI-CDOS,50,2031,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2031,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2031,uav,uav,1,0.00011111111111111112
Single Domain,50,2031,ground,ground,6,0.0006666666666666666
Single Domain,50,2031,ground,ground,23,0.0025555555555555557
Single Domain,50,2031,leo,sat,3313,0.3681111111111111
Single Domain,50,2031,uav,uav,1114,0.12377777777777778
Single Domain,50,2031,uav,uav,1129,0.12544444444444444
Single Domain,50,2031,uav,uav,1157,0.12855555555555556
Single Domain,50,2031,uav,uav,1138,0.12644444444444444
Single Domain,50,2031,uav,uav,1120,0.12444444444444444
Independent Agents,50,2031,ground,ground,3,0.0003333333333333333
Independent Agents,50,2031,ground,ground,4,0.00044444444444444447
Independent Agents,50,2031,ground,sat,22,0.0024444444444444444
Independent Agents,50,2031,leo,ground,481,0.05344444444444445
Independent Agents,50,2031,leo,ground,512,0.05688888888888889
Independent Agents,50,2031,leo,sat,2313,0.257
Independent Agents,50,2031,leo,uav,2,0.00022222222222222223
Independent Agents,50,2031,leo,uav,3,0.0003333333333333333
Independent Agents,50,2031,leo,uav,1,0.00011111111111111112
Independent Agents,50,2031,leo,uav,1,0.00011111111111111112
Independent Agents,50,2031,uav,ground,943,0.10477777777777778
Independent Agents,50,2031,uav,ground,648,0.072
Independent Agents,50,2031,uav,sat,4059,0.451
Independent Agents,50,2031,uav,uav,2,0.00022222222222222223
Independent Agents,50,2031,uav,uav,1,0.00011111111111111112
Independent Agents,50,2031,uav,uav,3,0.0003333333333333333
Independent Agents,50,2031,uav,uav,2,0.00022222222222222223
One-Shot LLM,50,2031,ground,ground,112,0.012444444444444444
One-Shot LLM,50,2031,ground,ground,107,0.011888888888888888
One-Shot LLM,50,2031,ground,sat,109,0.01211111111111111
One-Shot LLM,50,2031,leo,sat,2736,0.304
One-Shot LLM,50,2031,uav,ground,1702,0.18911111111111112
One-Shot LLM,50,2031,uav,ground,1730,0.1922222222222222
One-Shot LLM,50,2031,uav,sat,2421,0.269
One-Shot LLM,50,2031,uav,uav,16,0.0017777777777777779
One-Shot LLM,50,2031,uav,uav,22,0.0024444444444444444
One-Shot LLM,50,2031,uav,uav,23,0.0025555555555555557
One-Shot LLM,50,2031,uav,uav,14,0.0015555555555555555
One-Shot LLM,50,2031,uav,uav,8,0.0008888888888888889
AAI-CDOS,50,2032,ground,ground,6,0.0006666666666666666
AAI-CDOS,50,2032,ground,ground,8,0.0008888888888888889
AAI-CDOS,50,2032,ground,sat,5,0.0005555555555555556
AAI-CDOS,50,2032,leo,ground,459,0.051
AAI-CDOS,50,2032,leo,ground,444,0.04933333333333333
AAI-CDOS,50,2032,leo,sat,2225,0.24722222222222223
AAI-CDOS,50,2032,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2032,leo,uav,2,0.00022222222222222223
AAI-CDOS,50,2032,uav,ground,1064,0.11822222222222223
AAI-CDOS,50,2032,uav,ground,1113,0.12366666666666666
AAI-CDOS,50,2032,uav,sat,3661,0.4067777777777778
AAI-CDOS,50,2032,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2032,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2032,uav,uav,3,0.0003333333333333333
AAI-CDOS,50,2032,uav,uav,3,0.0003333333333333333
AAI-CDOS,50,2032,uav,uav,3,0.0003333333333333333
Single Domain,50,2032,ground,ground,5,0.0005555555555555556
Single Domain,50,2032,ground,ground,13,0.0014444444444444444
Single Domain,50,2032,leo,sat,3249,0.361
Single Domain,50,2032,uav,uav,1156,0.12844444444444444
Single Domain,50,2032,uav,uav,1136,0.12622222222222224
Single Domain,50,2032,uav,uav,1128,0.12533333333333332
Single Domain,50,2032,uav,uav,1132,0.12577777777777777
Single Domain,50,2032,uav,uav,1181,0.1312222222222222
Independent Agents,50,2032,ground,ground,3,0.0003333333333333333
Independent Agents,50,2032,ground,ground,2,0.00022222222222222223
Independent Agents,50,2032,ground,sat,13,0.0014444444444444444
Independent Agents,50,2032,leo,ground,481,0.05344444444444445
Independent Agents,50,2032,leo,ground,492,0.05466666666666667
Independent Agents,50,2032,leo,sat,2274,0.25266666666666665
Independent Agents,50,2032,leo,uav,2,0.00022222222222222223
Independent Agents,50,2032,uav,ground,874,0.0971111111111111
Independent Agents,50,2032,uav,ground,801,0.089
Independent Agents,50,2032,uav,sat,4057,0.4507777777777778
Independent Agents,50,2032,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2032,ground,ground,106,0.011777777777777778
One-Shot LLM,50,2032,ground,ground,93,0.010333333333333333
One-Shot LLM,50,2032,ground,sat,101,0.011222222222222222
One-Shot LLM,50,2032,leo,sat,2679,0.2976666666666667
One-Shot LLM,50,2032,uav,ground,1693,0.18811111111111112
One-Shot LLM,50,2032,uav,ground,1744,0.19377777777777777
One-Shot LLM,50,2032,uav,sat,2488,0.27644444444444444
One-Shot LLM,50,2032,uav,uav,18,0.002
One-Shot LLM,50,2032,uav,uav,15,0.0016666666666666668
One-Shot LLM,50,2032,uav,uav,12,0.0013333333333333333
One-Shot LLM,50,2032,uav,uav,23,0.0025555555555555557
One-Shot LLM,50,2032,uav,uav,28,0.003111111111111111
AAI-CDOS,50,2033,ground,ground,7,0.0007777777777777777
AAI-CDOS,50,2033,ground,ground,6,0.0006666666666666666
AAI-CDOS,50,2033,ground,sat,16,0.0017777777777777779
AAI-CDOS,50,2033,leo,ground,617,0.06855555555555555
AAI-CDOS,50,2033,leo,ground,591,0.06566666666666666
AAI-CDOS,50,2033,leo,sat,2687,0.2985555555555556
AAI-CDOS,50,2033,leo,uav,2,0.00022222222222222223
AAI-CDOS,50,2033,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2033,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2033,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2033,uav,ground,1107,0.123
AAI-CDOS,50,2033,uav,ground,1039,0.11544444444444445
AAI-CDOS,50,2033,uav,sat,2914,0.3237777777777778
AAI-CDOS,50,2033,uav,uav,3,0.0003333333333333333
AAI-CDOS,50,2033,uav,uav,3,0.0003333333333333333
AAI-CDOS,50,2033,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2033,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2033,uav,uav,2,0.00022222222222222223
Single Domain,50,2033,ground,ground,20,0.0022222222222222222
Single Domain,50,2033,ground,ground,8,0.0008888888888888889
Single Domain,50,2033,leo,sat,4094,0.4548888888888889
Single Domain,50,2033,uav,uav,997,0.11077777777777778
Single Domain,50,2033,uav,uav,974,0.10822222222222222
Single Domain,50,2033,uav,uav,966,0.10733333333333334
Single Domain,50,2033,uav,uav,908,0.10088888888888889
Single Domain,50,2033,uav,uav,1033,0.11477777777777778
Independent Agents,50,2033,ground,ground,9,0.001
Independent Agents,50,2033,ground,ground,4,0.00044444444444444447
Independent Agents,50,2033,ground,sat,15,0.0016666666666666668
Independent Agents,50,2033,leo,ground,656,0.07288888888888889
Independent Agents,50,2033,leo,ground,661,0.07344444444444445
Independent Agents,50,2033,leo,sat,2769,0.30766666666666664
Independent Agents,50,2033,leo,uav,3,0.0003333333333333333
Independent Agents,50,2033,leo,uav,2,0.00022222222222222223
Independent Agents,50,2033,leo,uav,1,0.00011111111111111112
Independent Agents,50,2033,leo,uav,2,0.00022222222222222223
Independent Agents,50,2033,uav,ground,893,0.09922222222222223
Independent Agents,50,2033,uav,ground,873,0.097
Independent Agents,50,2033,uav,sat,3104,0.3448888888888889
Independent Agents,50,2033,uav,uav,3,0.0003333333333333333
Independent Agents,50,2033,uav,uav,2,0.00022222222222222223
Independent Agents,50,2033,uav,uav,2,0.00022222222222222223
Independent Agents,50,2033,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2033,ground,ground,108,0.012
One-Shot LLM,50,2033,ground,ground,88,0.009777777777777778
One-Shot LLM,50,2033,ground,sat,112,0.012444444444444444
One-Shot LLM,50,2033,leo,sat,3362,0.37355555555555553
One-Shot LLM,50,2033,uav,ground,1537,0.17077777777777778
One-Shot LLM,50,2033,uav,ground,1581,0.17566666666666667
One-Shot LLM,50,2033,uav,sat,2117,0.23522222222222222
One-Shot LLM,50,2033,uav,uav,19,0.002111111111111111
One-Shot LLM,50,2033,uav,uav,27,0.003
One-Shot LLM,50,2033,uav,uav,15,0.0016666666666666668
One-Shot LLM,50,2033,uav,uav,16,0.0017777777777777779
One-Shot LLM,50,2033,uav,uav,18,0.002
AAI-CDOS,50,2034,ground,ground,4,0.00044444444444444447
AAI-CDOS,50,2034,ground,ground,4,0.00044444444444444447
AAI-CDOS,50,2034,ground,sat,12,0.0013333333333333333
AAI-CDOS,50,2034,leo,ground,317,0.035222222222222224
AAI-CDOS,50,2034,leo,ground,323,0.03588888888888889
AAI-CDOS,50,2034,leo,sat,1708,0.18977777777777777
AAI-CDOS,50,2034,uav,ground,1207,0.1341111111111111
AAI-CDOS,50,2034,uav,ground,1125,0.125
AAI-CDOS,50,2034,uav,sat,4300,0.4777777777777778
Single Domain,50,2034,ground,ground,5,0.0005555555555555556
Single Domain,50,2034,ground,ground,15,0.0016666666666666668
Single Domain,50,2034,leo,sat,2399,0.26655555555555555
Single Domain,50,2034,uav,uav,1345,0.14944444444444444
Single Domain,50,2034,uav,uav,1279,0.1421111111111111
Single Domain,50,2034,uav,uav,1308,0.14533333333333334
Single Domain,50,2034,uav,uav,1304,0.1448888888888889
Single Domain,50,2034,uav,uav,1345,0.14944444444444444
Independent Agents,50,2034,ground,ground,4,0.00044444444444444447
Independent Agents,50,2034,ground,ground,3,0.0003333333333333333
Independent Agents,50,2034,ground,sat,13,0.0014444444444444444
Independent Agents,50,2034,leo,ground,304,0.033777777777777775
Independent Agents,50,2034,leo,ground,293,0.03255555555555555
Independent Agents,50,2034,leo,sat,1800,0.2
Independent Agents,50,2034,leo,uav,1,0.00011111111111111112
Independent Agents,50,2034,leo,uav,1,0.00011111111111111112
Independent Agents,50,2034,uav,ground,969,0.10766666666666666
Independent Agents,50,2034,uav,ground,883,0.09811111111111111
Independent Agents,50,2034,uav,sat,4727,0.5252222222222223
Independent Agents,50,2034,uav,uav,1,0.00011111111111111112
Independent Agents,50,2034,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2034,ground,ground,88,0.009777777777777778
One-Shot LLM,50,2034,ground,ground,113,0.012555555555555556
One-Shot LLM,50,2034,ground,sat,107,0.011888888888888888
One-Shot LLM,50,2034,leo,sat,2043,0.227
One-Shot LLM,50,2034,uav,ground,1873,0.2081111111111111
One-Shot LLM,50,2034,uav,ground,1815,0.20166666666666666
One-Shot LLM,50,2034,uav,sat,2877,0.31966666666666665
One-Shot LLM,50,2034,uav,uav,22,0.0024444444444444444
One-Shot LLM,50,2034,uav,uav,10,0.0011111111111111111
One-Shot LLM,50,2034,uav,uav,13,0.0014444444444444444
One-Shot LLM,50,2034,uav,uav,19,0.002111111111111111
One-Shot LLM,50,2034,uav,uav,20,0.0022222222222222222
AAI-CDOS,50,2035,ground,ground,11,0.0012222222222222222
AAI-CDOS,50,2035,ground,ground,14,0.0015555555555555555
AAI-CDOS,50,2035,ground,sat,26,0.0028888888888888888
AAI-CDOS,50,2035,leo,ground,471,0.052333333333333336
AAI-CDOS,50,2035,leo,ground,466,0.05177777777777778
AAI-CDOS,50,2035,leo,sat,2265,0.25166666666666665
AAI-CDOS,50,2035,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2035,uav,ground,1123,0.12477777777777778
AAI-CDOS,50,2035,uav,ground,1148,0.12755555555555556
AAI-CDOS,50,2035,uav,sat,3472,0.3857777777777778
AAI-CDOS,50,2035,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2035,uav,uav,1,0.00011111111111111112
Single Domain,50,2035,ground,ground,6,0.0006666666666666666
Single Domain,50,2035,ground,ground,41,0.004555555555555556
Single Domain,50,2035,leo,sat,3287,0.3652222222222222
Single Domain,50,2035,uav,uav,1110,0.12333333333333334
Single Domain,50,2035,uav,uav,1111,0.12344444444444444
Single Domain,50,2035,uav,uav,1138,0.12644444444444444
Single Domain,50,2035,uav,uav,1153,0.12811111111111112
Single Domain,50,2035,uav,uav,1154,0.1282222222222222
Independent Agents,50,2035,ground,ground,4,0.00044444444444444447
Independent Agents,50,2035,ground,ground,8,0.0008888888888888889
Independent Agents,50,2035,ground,sat,35,0.0038888888888888888
Independent Agents,50,2035,leo,ground,503,0.05588888888888889
Independent Agents,50,2035,leo,ground,498,0.05533333333333333
Independent Agents,50,2035,leo,sat,2283,0.25366666666666665
Independent Agents,50,2035,leo,uav,2,0.00022222222222222223
Independent Agents,50,2035,leo,uav,1,0.00011111111111111112
Independent Agents,50,2035,uav,ground,876,0.09733333333333333
Independent Agents,50,2035,uav,ground,795,0.08833333333333333
Independent Agents,50,2035,uav,sat,3995,0.4438888888888889
One-Shot LLM,50,2035,ground,ground,112,0.012444444444444444
One-Shot LLM,50,2035,ground,ground,114,0.012666666666666666
One-Shot LLM,50,2035,ground,sat,108,0.012
One-Shot LLM,50,2035,leo,sat,2767,0.30744444444444446
One-Shot LLM,50,2035,uav,ground,1708,0.18977777777777777
One-Shot LLM,50,2035,uav,ground,1707,0.18966666666666668
One-Shot LLM,50,2035,uav,sat,2375,0.2638888888888889
One-Shot LLM,50,2035,uav,uav,23,0.0025555555555555557
One-Shot LLM,50,2035,uav,uav,30,0.0033333333333333335
One-Shot LLM,50,2035,uav,uav,14,0.0015555555555555555
One-Shot LLM,50,2035,uav,uav,21,0.0023333333333333335
One-Shot LLM,50,2035,uav,uav,21,0.0023333333333333335
AAI-CDOS,50,2036,ground,ground,8,0.0008888888888888889
AAI-CDOS,50,2036,ground,ground,5,0.0005555555555555556
AAI-CDOS,50,2036,ground,sat,8,0.0008888888888888889
